"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"37051","Cumberland County, NC",".",".",".",".","0.07","0.062",".",".",".","14","7.8","24","11","."
"37057","Davidson County, NC",".",".",".",".",".",".",".",".",".","22","11",".",".","."
"37061","Duplin County, NC",".",".",".",".",".",".",".",".",".","14","6.7",".",".","."
"37063","Durham County, NC",".",".",".",".","0.07","0.061","10","3","0","14","7.8",".",".","."
"37065","Edgecombe County, NC",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"37067","Forsyth County, NC","1.9","1.3",".","7","0.08","0.07",".",".",".","17","8","44","12","."
"37069","Franklin County, NC",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"37075","Graham County, NC",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"37077","Granville County, NC",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"37081","Guilford County, NC",".",".",".",".","0.08","0.064",".",".",".","15","8.2","21","12","."
"37087","Haywood County, NC",".",".",".",".","0.07","0.066",".",".",".","15","7.5",".",".","."
"37099","Jackson County, NC",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"37101","Johnston County, NC",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"37105","Lee County, NC",".",".","9","1","0.07","0.06","3","2","1",".",".",".",".","."
"37107","Lenoir County, NC",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"37109","Lincoln County, NC",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"37111","McDowell County, NC",".",".",".",".",".",".",".",".",".","17","8.3",".",".","."
"37113","Macon County, NC",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"37117","Martin County, NC",".",".",".",".","0.07","0.059",".",".",".","14","6.5",".",".","."
"37119","Mecklenburg County, NC","1.5","1.2","37","12","0.09","0.073","6","1","0","16","8.9","50","18","0"
"37121","Mitchell County, NC",".",".",".",".",".",".",".",".",".","14","7.1",".",".","."
"37123","Montgomery County, NC",".",".",".",".","0.07","0.059",".",".",".","18","7.6",".",".","."
"37129","New Hanover County, NC",".",".",".",".","0.06","0.057","4","2","0","13","6.1",".",".","."
"37145","Person County, NC",".",".",".",".","0.08","0.061",".",".",".",".",".",".",".","."
"37147","Pitt County, NC",".",".",".",".","0.07","0.06",".",".",".","15","7",".",".","."
"37157","Rockingham County, NC",".",".",".",".","0.09","0.066",".",".",".",".",".",".",".","."
"37159","Rowan County, NC",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"37173","Swain County, NC",".",".",".",".","0.07","0.063",".",".",".","17","7.1",".",".","."
"37179","Union County, NC",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"37183","Wake County, NC","1.7","1.2","35","10","0.08","0.065","5","2","0","16","7.8","30","13","0"
"37189","Watauga County, NC",".",".",".",".",".",".",".",".",".","12","5.9",".",".","."
"37199","Yancey County, NC",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"38007","Billings County, ND",".",".",".",".","0.07","0.064","6","3","1","33","5.7",".",".","."
"38013","Burke County, ND",".",".","11","2","0.07","0.066","23","8","1","44","6.9","103","14","."
"38015","Burleigh County, ND",".",".","31","5","0.07","0.063","14","4","1","27","6.4","79","13","."
"38017","Cass County, ND","0.8","0.7","31","4","0.06","0.057","2","1","0","20","7.2","75","17","."
"38025","Dunn County, ND",".",".","12","2","0.07","0.063","6","2","0","37","6.6","67","13","."
"38053","McKenzie County, ND",".",".","12","2","0.07","0.061","8","3","0","32","3.7",".",".","."
"38057","Mercer County, ND",".",".","21","3","0.07","0.06","25","5","1","29","6.6",".",".","."
"38065","Oliver County, ND",".",".","12","2","0.07","0.064","9","3","1","27","5.1","74","14","."
"38093","Stutsman County, ND",".",".",".",".",".",".","20","5","0",".",".","108","18","."
"38105","Williams County, ND",".",".",".",".","0.07","0.059","74","20","1","36","5",".",".","."
"39001","Adams County, OH",".",".",".",".",".",".","12","8","1",".",".",".",".","."
"39003","Allen County, OH",".",".",".",".","0.08","0.064","10","3","0",".",".",".",".","."
"39007","Ashtabula County, OH",".",".",".",".","0.09","0.07","37","7","2",".",".",".",".","."
"39009","Athens County, OH",".",".",".",".",".",".",".",".",".","16","7.4",".",".","."
"39013","Belmont County, OH",".","0.5",".",".",".",".",".",".",".",".",".",".",".","."
"39017","Butler County, OH",".",".",".",".","0.08","0.07","44","10","2","23","12.5","82","38","0.01"
"39023","Clark County, OH",".",".",".",".","0.08","0.071","13","5","0","20","9.6",".",".","."
"39025","Clermont County, OH",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"39027","Clinton County, OH",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"39029","Columbiana County, OH",".",".",".",".",".",".","15","7","1",".",".","43","20","0.01"
"39035","Cuyahoga County, OH","5.8","2.9","50","13","0.08","0.072","71","18","3","27","13.3","86","42","0.03"
"39041","Delaware County, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"39047","Fayette County, OH",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"39049","Franklin County, OH","2.1","1.5","48","12","0.08","0.071","6","2","0","24","10.9",".",".","0.01"
"39051","Fulton County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0.07"
"39055","Geauga County, OH",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"39057","Greene County, OH",".",".",".",".","0.08","0.071",".",".",".","19","8.4","32","13","."
"39061","Hamilton County, OH","2","1.3","57","22","0.09","0.072","54","12","1","23","11.2","45","24","0"
"39081","Jefferson County, OH",".",".",".",".","0.07","0.066","50","9","3","29","13.2","45","22","."
"39083","Knox County, OH",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"39085","Lake County, OH","1.5","1.1",".",".","0.08","0.074","89","31","3","20","8.5","35","17","."
"39087","Lawrence County, OH",".",".",".",".","0.08","0.069","16","4","0","17","7.3","35","17","."
"39089","Licking County, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"39091","Logan County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0"
"39093","Lorain County, OH",".",".",".",".","0.07","0.062",".",".",".","23","8.3","18","10","."
"39095","Lucas County, OH",".",".",".",".","0.08","0.064",".",".",".","24","10.7",".",".","."
"39097","Madison County, OH",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"39099","Mahoning County, OH",".",".",".",".","0.08","0.069","32","7","1","26","11","41","19","."
"39101","Marion County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","0.03"
"39103","Medina County, OH",".",".",".",".","0.07","0.063",".",".",".","25","11.6",".",".","."
"39105","Meigs County, OH",".",".",".",".",".",".","47","6","1",".",".",".",".","."
"39109","Miami County, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"39113","Montgomery County, OH","1.6","1.1",".",".","0.08","0.07",".",".",".","22","10.3","41","19","."
"39115","Morgan County, OH",".",".",".",".",".",".","91","23","2",".",".",".",".","."
"39121","Noble County, OH",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"39133","Portage County, OH",".",".",".",".","0.07","0.064",".",".",".","21","8.9",".",".","."
"39135","Preble County, OH","1","0.7",".",".","0.08","0.067","25","5","1","18","8.4",".",".","."
"39145","Scioto County, OH",".",".",".",".",".",".","20","9","2","23","8.7","53","17","."
"39151","Stark County, OH","1.8","1.4",".",".","0.08","0.072",".",".",".","26","12.4",".",".","."
"39153","Summit County, OH","2.6","2.1",".",".","0.07","0.065","14","4","1","28","13.8",".",".","."
"39155","Trumbull County, OH",".",".",".",".","0.08","0.07",".",".",".",".",".","30","13","."
"39165","Warren County, OH",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"39167","Washington County, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","0"
"39173","Wood County, OH",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"40001","Adair County, OK","0.6","0.4",".",".","0.07","0.062","6","2","1",".",".","65","15","."
"40015","Caddo County, OK",".",".",".",".","0.06",".",".",".",".",".",".",".",".","."
"40017","Canadian County, OK",".",".","43","5","0.07","0.066",".",".",".",".",".",".",".","."
"40021","Cherokee County, OK",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"40027","Cleveland County, OK",".",".",".",".","0.07","0.065",".",".",".","18","8.3",".",".","."
"40031","Comanche County, OK",".",".",".",".","0.08","0.066",".",".",".","16","7.6",".",".","."
"40033","Cotton County, OK",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"40037","Creek County, OK",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"40043","Dewey County, OK",".",".",".",".","0.07","0.065",".",".",".","16","6.5",".",".","."
"40071","Kay County, OK",".",".",".",".","0.07","0.063","31","9","1",".",".",".",".","."
"40081","Lincoln County, OK",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"40087","McClain County, OK",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"40097","Mayes County, OK",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"40101","Muskogee County, OK",".",".",".",".",".",".","35","8","2",".",".",".",".","."
"40109","Oklahoma County, OK","2.9","0.9","43","7","0.08","0.068","3","1","0",".",".","59","19","."
"40115","Ottawa County, OK",".",".",".",".","0.06","0.056",".",".",".",".",".","74","18","0.02"
"40121","Pittsburg County, OK",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"40135","Sequoyah County, OK",".",".","31","5","0.07","0.062",".",".",".","16","7.8",".",".","."
"40143","Tulsa County, OK","1.5","1.1","42","8","0.09","0.066","11","5","1","18","8.7","72","19","0"
"41005","Clackamas County, OR",".",".",".",".","0.09","0.069",".",".",".",".",".",".",".","."
"41009","Columbia County, OR",".",".",".",".","0.07","0.058",".",".",".",".",".",".",".","."
"41013","Crook County, OR",".",".",".",".",".",".",".",".",".","42","8.9",".",".","."
"41017","Deschutes County, OR",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"41025","Harney County, OR",".",".",".",".",".",".",".",".",".","26","8.3",".",".","."
"41029","Jackson County, OR",".",".",".",".","0.09","0.069",".",".",".","46","12.1","51","16","."
"41033","Josephine County, OR",".",".",".",".",".",".",".",".",".","18","8.3",".",".","."
"41035","Klamath County, OR",".",".",".",".",".",".",".",".",".","44","10.3",".",".","."
"41037","Lake County, OR",".",".",".",".",".",".",".",".",".","33","8.5",".",".","."
"41039","Lane County, OR",".",".",".",".","0.09","0.071",".",".",".","55","8.9","52","17","."
"41047","Marion County, OR",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"41051","Multnomah County, OR","2.4","1.9","36","9","0.07","0.057","4","2","0","29","7.2","45","16","0"
"41059","Umatilla County, OR",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"41061","Union County, OR",".",".",".",".",".",".",".",".",".",".",".","40","13","."
"41067","Washington County, OR","1.6","1.3","36","14","0.08","0.063",".",".",".","34","8",".",".","."
"42001","Adams County, PA","0.7","0.5","18","2","0.07","0.067","11","4","0","24","9.9",".",".","."
"42003","Allegheny County, PA","4.9","2.8","45","13","0.09","0.074","112","36","5","43","13.8","79","23","0.01"
"42005","Armstrong County, PA",".",".",".",".","0.09","0.07",".",".",".","21","11.2",".",".","."
"42007","Beaver County, PA",".",".","45","10","0.08","0.07","34","7","1","24","10.5","41","17","0.02"
"42011","Berks County, PA",".",".","39","8","0.08","0.071","10","7","2","30","10.1",".",".","0.04"
"42013","Blair County, PA",".",".",".",".","0.08","0.069","31","13","2","25","11","34","13","."
"42015","Bradford County, PA",".",".","18","3","0.07","0.058",".",".",".",".",".",".",".","."
"42017","Bucks County, PA",".",".","42","10","0.1","0.082","8","4","1","29","11.5",".",".","."
"42021","Cambria County, PA","1.5","1.1",".","9","0.08","0.065","34","12","2","27","11.7","43","17","."
"42025","Carbon County, PA",".",".",".",".",".",".",".",".",".",".",".",".",".","0.16"
"42027","Centre County, PA",".",".","40","7","0.08","0.068",".",".",".","22","9.2",".",".","."
"42029","Chester County, PA",".",".",".",".","0.09","0.068",".",".",".","27","11.9",".",".","."
"42033","Clearfield County, PA",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"42041","Cumberland County, PA",".",".",".",".",".",".",".",".",".","30","12.2",".",".","."
"42043","Dauphin County, PA",".",".",".",".","0.08","0.068",".",".",".","31","10.5",".",".","."
"42045","Delaware County, PA",".",".","46","9","0.09","0.074","9","4","1","28","10.7",".",".","0.01"
"42047","Elk County, PA",".",".",".",".","0.07","0.067",".",".",".",".",".",".",".","."
"42049","Erie County, PA","1.4","0.8","43","6","0.08","0.066","17","8","1",".",".","32","12","."
"42055","Franklin County, PA",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","0.01"
"42059","Greene County, PA",".",".",".",".","0.08","0.071","19","7","1",".",".",".",".","."
"42063","Indiana County, PA",".",".",".",".","0.08","0.073","73","22","3",".",".",".",".","0.01"
"42069","Lackawanna County, PA","1.5","1.2","49","11","0.08","0.069",".",".",".","25","10.4",".",".","."
"42071","Lancaster County, PA",".",".","46","9","0.08","0.071",".",".",".","34","12.4","39","15","0.23"
"42073","Lawrence County, PA",".",".",".",".","0.08","0.069","29","6","1",".",".",".",".","0.02"
"42075","Lebanon County, PA",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"42077","Lehigh County, PA",".",".",".",".","0.08","0.07",".",".",".",".",".","39","13","."
"42079","Luzerne County, PA",".",".",".",".","0.08","0.067","10","5","1",".",".","34","15","0.02"
"42081","Lycoming County, PA",".",".",".",".","0.07","0.065",".",".",".",".",".","27","14","."
"42085","Mercer County, PA",".",".",".",".","0.08","0.068",".",".",".","24","10.8",".",".","."
"42089","Monroe County, PA",".",".",".",".","0.08","0.067",".",".",".","20","7.7",".",".","."
"42091","Montgomery County, PA",".",".",".",".","0.09","0.073","6","3","1","24","8.9",".",".","."
"42095","Northampton County, PA",".",".",".","9","0.09","0.07","20","7","1","31","12.8",".",".","."
"42101","Philadelphia County, PA","2.1","1.6","63","18","0.1","0.079","10","8","2","30","11.2","48","24","0.02"
"42117","Tioga County, PA",".",".","14","3","0.07","0.065",".",".",".","18","7.8",".",".","."
"42119","Union County, PA",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"42123","Warren County, PA",".",".",".",".",".",".","114","33","4",".",".",".",".","."
"42125","Washington County, PA","1.7","1","35","9","0.08","0.072","39","12","2","24","11","39","17","."
"42129","Westmoreland County, PA",".",".",".",".","0.08","0.069",".",".",".","21","9.1",".",".","."
"42133","York County, PA","1.5","0.9","52","10","0.09","0.074","30","7","2","27","10.6","37","16","."
"44003","Kent County, RI",".",".",".",".","0.09","0.07",".",".",".","13","5.3","22","9","."
"44007","Providence County, RI","3.5","1.8","67","22","0.09","0.071","7","3","0","23","9.8","36","20","0.01"
"44009","Washington County, RI",".",".",".",".","0.09","0.077",".",".",".","18","7.1",".",".","."
"45001","Abbeville County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45003","Aiken County, SC",".",".",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"45007","Anderson County, SC",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"45015","Berkeley County, SC",".",".",".",".","0.06","0.054",".",".",".",".",".",".",".","."
"45019","Charleston County, SC",".",".","31","6","0.07","0.054",".",".",".",".",".",".",".","."
"45021","Cherokee County, SC",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"45025","Chesterfield County, SC",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"45029","Colleton County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45031","Darlington County, SC",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"45037","Edgefield County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45041","Florence County, SC",".",".",".",".",".",".",".",".",".","17","8.2",".",".","."
"45045","Greenville County, SC",".",".",".","9","0.08","0.067",".",".",".",".",".",".",".","."
"45063","Lexington County, SC",".",".",".",".",".",".",".",".",".",".",".","51","15","."
"45073","Oconee County, SC",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"45077","Pickens County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45079","Richland County, SC","1.1","0.8",".",".","0.08","0.062",".",".",".",".",".","53","15","0"
"45083","Spartanburg County, SC",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"45091","York County, SC",".",".",".",".","0.08","0.061",".",".",".",".",".",".",".","."
"46011","Brookings County, SD",".",".",".",".","0.07","0.063",".",".",".","19","5.9","82","18","."
"46013","Brown County, SD",".",".",".",".",".",".",".",".",".","14","6.8","43","17","."
"46029","Codington County, SD",".",".",".",".",".",".",".",".",".","18","7","70","20","."
"46033","Custer County, SD",".",".",".",".","0.07","0.059",".",".",".","21","4.1","60","9","."
"46065","Hughes County, SD",".",".",".",".",".",".",".",".",".","15","4.5",".",".","."
"46071","Jackson County, SD",".",".","3","1","0.06","0.057","7","5","2","23","4.4","41","10","."
"46093","Meade County, SD",".",".",".",".","0.07","0.059",".",".",".",".",".","32","13","."
"46099","Minnehaha County, SD","0.9","0.6",".","5","0.07","0.061","3","1","0","24","8.9","61","22","."
"46103","Pennington County, SD",".",".","37","7",".",".","5","1","0","30","9.5","122","36","."
"46127","Union County, SD",".",".","21","3","0.07","0.061","5","1","0","20","8.2","88","18","."
"47001","Anderson County, TN",".",".",".",".","0.08","0.065","7","4","3",".",".",".",".","."
"47009","Blount County, TN","0.3","0.3",".",".","0.08","0.068","4","1","0","17","8",".",".","."
"47025","Claiborne County, TN",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"47037","Davidson County, TN","1.7","1.4","55","15","0.08","0.067","7","3","0","20","9.8","45","20","."
"47041","DeKalb County, TN",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"47045","Dyer County, TN",".",".",".",".",".",".",".",".",".","14","7.5",".",".","."
"47065","Hamilton County, TN",".",".",".",".","0.09","0.068",".",".",".","17","8.4",".",".","."
"47089","Jefferson County, TN",".",".",".",".","0.09","0.07",".",".",".",".",".",".",".","."
"47093","Knox County, TN",".",".",".",".","0.08","0.066",".",".",".","20","10.2",".",".","0.06"
"47099","Lawrence County, TN",".",".",".",".",".",".",".",".",".","15","7.3",".",".","."
"47105","Loudon County, TN",".",".",".",".","0.08","0.069",".",".",".","18","9.5",".",".","."
"47107","McMinn County, TN",".",".",".",".",".",".",".",".",".","16","8.1",".",".","."
"47113","Madison County, TN",".",".",".",".",".",".",".",".",".","15","7.7",".",".","."
"47125","Montgomery County, TN",".",".",".",".",".",".","27","6","1","17","8.3","31","18","."
"47141","Putnam County, TN",".",".",".",".",".",".",".",".",".","15","7.5",".",".","."
"47145","Roane County, TN",".",".",".",".",".",".",".",".",".","19","8.4","74","34","."
"47155","Sevier County, TN",".",".",".",".","0.07","0.067",".",".",".",".",".",".",".","."
"47157","Shelby County, TN","4.4","2","41","11","0.09","0.066",".",".",".","17","8.8","47","21","0"
"47163","Sullivan County, TN","1.4","1","39","8","0.08","0.066","98","22","5","14","7.7",".",".","."
"47165","Sumner County, TN",".",".",".",".","0.08","0.067",".",".",".","17","8.3",".",".","."
"47173","Union County, TN",".",".",".",".",".",".",".",".",".",".",".","105","26","."
"47187","Williamson County, TN",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"47189","Wilson County, TN",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"48027","Bell County, TX",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"48029","Bexar County, TX",".",".","48","10","0.1","0.08","13","3","1","21","8.6","48","22","."
"48037","Bowie County, TX",".",".",".",".",".",".",".",".",".","19","9.4",".",".","."
"48039","Brazoria County, TX",".",".","34","4","0.11","0.086",".",".",".",".",".",".",".","."
"48043","Brewster County, TX",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"48061","Cameron County, TX","1.9","1",".",".","0.07","0.06",".",".",".",".",".",".",".","0"
"48085","Collin County, TX",".",".",".",".","0.1","0.077",".",".",".",".",".",".",".","0.01"
"48113","Dallas County, TX","1.7","1.5","45","10","0.11","0.08","4","1","0","19","9.3",".",".","0.01"
"48121","Denton County, TX",".",".","31","6","0.11","0.088",".",".",".",".",".",".",".","."
"48139","Ellis County, TX",".",".","33","4","0.09","0.068","6","2","0",".",".",".",".","."
"48141","El Paso County, TX","4.3","2.8","59","14","0.1","0.072","10","3","1","21","8.6","63","25","0.01"
"48167","Galveston County, TX",".",".","30","3","0.11","0.084","29","13","1","23","7.5","52","20","."
"48183","Gregg County, TX",".",".","23","4","0.09","0.068","30","5","1",".",".",".",".","."
"48201","Harris County, TX","1.6","1.7","54","13","0.14","0.095","23","4","0","25","11.8","114","41","0"
"48203","Harrison County, TX",".",".","18","2","0.07","0.062",".",".",".","16","8.8","30","15","."
"48215","Hidalgo County, TX",".",".",".",".","0.07","0.058",".",".",".","23","10.1","59","27","."
"48221","Hood County, TX",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"48231","Hunt County, TX",".",".","27","4","0.07","0.062",".",".",".",".",".",".",".","."
"48245","Jefferson County, TX","0.7","0.5","32","5","0.1","0.075","63","12","1",".",".",".",".","."
"48251","Johnson County, TX",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"48257","Kaufman County, TX",".",".","25","3","0.08","0.064","8","3","0",".",".",".",".","."
"48309","McLennan County, TX","0.4","0.2","22","3","0.08","0.068","7","2","0",".",".",".",".","."
"48339","Montgomery County, TX",".",".","28","3","0.1","0.073",".",".",".",".",".",".",".","."
"48349","Navarro County, TX",".",".","22","2","0.08","0.064","46","8","1",".",".",".",".","."
"48355","Nueces County, TX",".",".",".",".","0.08","0.065","4","2","0","23","10.1","53","23","."
"48361","Orange County, TX",".",".","26","5","0.08","0.065",".",".",".",".",".",".",".","."
"48367","Parker County, TX",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"48373","Polk County, TX",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"48381","Randall County, TX",".",".",".",".","0.07","0.064",".",".",".",".",".",".",".","."
"48397","Rockwall County, TX",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"48423","Smith County, TX",".",".","15","2","0.08","0.066",".",".",".",".",".",".",".","."
"48439","Tarrant County, TX","1.6","1","46","9","0.1","0.079",".",".",".","18","9","43","17","."
"48453","Travis County, TX",".",".","51","15","0.09","0.073","4","1","0",".",".","53","23","."
"48469","Victoria County, TX",".",".",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"48479","Webb County, TX","3.5","2.2",".",".","0.06","0.056",".",".",".",".",".","56","24","0.01"
"49003","Box Elder County, UT",".",".",".",".","0.08","0.068",".",".",".","32","6.5",".",".","."
"49005","Cache County, UT",".",".",".","11","0.08","0.067",".",".",".","29","7.4",".",".","."
"49007","Carbon County, UT",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"49013","Duchesne County, UT",".",".","21","3","0.07","0.066",".",".",".","21","6",".",".","."
"49017","Garfield County, UT",".",".",".",".","0.07","0.068",".",".",".",".",".",".",".","."
"49035","Salt Lake County, UT","3.2","1.7",".","16","0.1","0.081","5","2","0","33","8.7","52","16","0.07"
"49037","San Juan County, UT",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"49047","Uintah County, UT",".",".","23","3","0.08","0.068",".",".",".",".",".",".",".","."
"49049","Utah County, UT","2.9","2.1",".","14","0.09","0.073",".",".",".","27","7.3",".",".","."
"49053","Washington County, UT",".",".",".",".","0.08","0.069",".",".",".","11","4.6",".",".","."
"49057","Weber County, UT","2.6","1.7",".","15","0.09","0.074",".",".",".",".",".",".",".","."
"50003","Bennington County, VT",".",".",".",".","0.08","0.063",".",".",".","16","6.3",".",".","."
"50007","Chittenden County, VT","0.8","0.5","32","7","0.07","0.066","3","1","0","15","6.2",".",".","."
"50021","Rutland County, VT","3.5","1.4","38","8",".",".","2","1","0","32","9.1",".",".","."
"51003","Albemarle County, VA",".",".",".",".","0.07","0.059",".",".",".","17","7.2",".",".","."
"51009","Amherst County, VA",".",".",".",".",".",".",".",".",".",".",".",".",".","0.01"
"51013","Arlington County, VA","1.9","1.7","49","11","0.09","0.073",".",".",".","21","9.2",".",".","."
"51033","Caroline County, VA",".",".",".",".","0.08","0.062",".",".",".",".",".",".",".","."
"51035","Carroll County, VA",".",".",".",".",".",".",".",".",".",".",".","26","12","."
"51036","Charles County, VA",".",".","38","4","0.08","0.059","29","6","0","17","7.5",".",".","."
"51041","Chesterfield County, VA",".",".",".",".","0.08","0.063",".",".",".","17","8.3",".",".","."
"51059","Fairfax County, VA",".",".",".",".","0.08","0.072","9","4","1","20","8",".",".","."
"51061","Fauquier County, VA",".",".",".",".","0.06","0.056",".",".",".",".",".",".",".","."
"51069","Frederick County, VA",".",".",".",".","0.07","0.061",".",".",".","23","9",".",".","."
"51071","Giles County, VA",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"51085","Hanover County, VA",".",".",".",".","0.07","0.061",".",".",".",".",".",".",".","."
"51087","Henrico County, VA","1.5","1.1","35","8","0.09","0.064","8","3","0","18","8","36","13","0"
"51101","King William County, VA",".",".",".",".",".",".",".",".",".",".",".","27","14","."
"51107","Loudoun County, VA",".",".",".","8","0.08","0.071",".",".",".","22","9",".",".","."
"51113","Madison County, VA",".",".",".",".","0.07","0.063",".",".",".",".",".",".",".","."
"51139","Page County, VA",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"51147","Prince Edward County, VA",".",".",".",".","0.07","0.057",".",".",".",".",".",".",".","."
"51153","Prince William County, VA",".",".","26","5","0.08","0.067",".",".",".",".",".",".",".","."
"51161","Roanoke County, VA","1.1","0.7","31","5","0.07","0.062","5","3","0","18","7.7",".",".","."
"51163","Rockbridge County, VA",".",".",".",".","0.07","0.056",".",".",".",".",".",".",".","."
"51165","Rockingham County, VA",".",".","42","8","0.07","0.06","3","2","0","23","8.3",".",".","."
"51179","Stafford County, VA",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"51197","Wythe County, VA",".",".",".",".","0.06","0.058",".",".",".",".",".",".",".","."
"51510","Alexandria City, VA","5.1","1.7",".","12",".",".",".",".",".",".",".",".",".","."
"51520","Bristol City, VA",".",".",".",".",".",".",".",".",".","13","7.4",".",".","."
"51630","Fredericksburg City, VA",".",".",".",".",".",".",".",".",".",".",".","27","13","."
"51650","Hampton City, VA","0.9","0.7","28","4","0.07","0.065","30","8","1","17","7.2","26","10","."
"51670","Hopewell City, VA",".",".",".",".",".",".",".",".",".",".",".","22","11","."
"51680","Lynchburg City, VA",".",".",".",".",".",".",".",".",".","15","7.1",".",".","."
"51710","Norfolk City, VA","1.4","0.9","41","8",".",".","13","5","0","17","7.8","24","13","."
"51760","Richmond City, VA","1.2","1","47","14",".",".",".",".",".","22","10",".",".","."
"51770","Roanoke City, VA",".",".",".",".",".",".",".",".",".",".",".",".",".","0.01"
"51775","Salem City, VA",".",".",".",".",".",".",".",".",".","19","8.5",".",".","."
"51800","Suffolk City, VA",".",".",".",".","0.08","0.061",".",".",".",".",".",".",".","."
"51810","Virginia Beach City, VA",".",".",".",".",".",".",".",".",".","18","7.8",".",".","."
"51840","Winchester City, VA",".",".",".",".",".",".",".",".",".",".",".","23","12","."
